Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
4578507;11;01/10/2019 15:00:00;Strada Urbana;VIA DEL PORTO FLUVIALE;all'intersezione con;VIA DELLE CONCE;VIA DELLE CONCE;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;3;0;0;2;12.4787;41.8724;-1;;;;Pedone;F;Rifiuta cure immediate;0;NON DECEDUTO;;
4578507;11;01/10/2019 15:00:00;Strada Urbana;VIA DEL PORTO FLUVIALE;all'intersezione con;VIA DELLE CONCE;VIA DELLE CONCE;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;3;0;0;2;12.4787;41.8724;-1;;;;Pedone;F;Rifiuta cure immediate;0;NON DECEDUTO;;
4578507;11;01/10/2019 15:00:00;Strada Urbana;VIA DEL PORTO FLUVIALE;all'intersezione con;VIA DELLE CONCE;VIA DELLE CONCE;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;3;0;0;2;12.4787;41.8724;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Esploso
4578507;11;01/10/2019 15:00:00;Strada Urbana;VIA DEL PORTO FLUVIALE;all'intersezione con;VIA DELLE CONCE;VIA DELLE CONCE;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;3;0;0;2;12.4787;41.8724;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Utilizzato;Esploso
4578507;11;01/10/2019 15:00:00;Strada Urbana;VIA DEL PORTO FLUVIALE;all'intersezione con;VIA DELLE CONCE;VIA DELLE CONCE;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;3;0;0;2;12.4787;41.8724;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Utilizzato;
4578592;10;01/10/2019 15:45:00;Strada Urbana;VIA DEI SETTE METRI;in prossimità;;del civico n.;13/D;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;3;12.6111;41.8192;-1;1;Motociclo di polizia;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
4578592;10;01/10/2019 15:45:00;Strada Urbana;VIA DEI SETTE METRI;in prossimità;;del civico n.;13/D;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;3;12.6111;41.8192;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
4578592;10;01/10/2019 15:45:00;Strada Urbana;VIA DEI SETTE METRI;in prossimità;;del civico n.;13/D;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;3;12.6111;41.8192;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
4578733;1;01/10/2019 12:50:00;Strada Urbana;PORTO DI RIPA GRANDE;in corrispondenza;;del civico n.;13;;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12.4753;41.8842;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Esploso
4578733;1;01/10/2019 12:50:00;Strada Urbana;PORTO DI RIPA GRANDE;in corrispondenza;;del civico n.;13;;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12.4753;41.8842;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
